train_acc;train_loss;test_acc;test_class_acc;test_loss
0.5956928078017066;0.17338126223202288;0.6029040404040404;0.49456430923422373;0.16778173207333594
0.6415752404171745;0.16378267366561228;0.6622474747474748;0.5551433399722371;0.15836363244387838
0.6642963564946498;0.16141782711915806;0.69760101010101;0.5580036882574774;0.16189081466408692
0.6749288906948395;0.1599826909434146;0.7077020202020202;0.5764254385964911;0.156404933468862
0.6969050521468239;0.15663636622955987;0.7203282828282829;0.590125273353578;0.15555815936790574
0.6978193146417446;0.1569917936234318;0.7184343434343434;0.5960994040017027;0.152805956964842
0.6998848706487877;0.15476595434561813;0.6957070707070708;0.6341616744814265;0.1546566900279787
0.6917242313422728;0.15585771949915858;0.6616161616161617;0.6108567735208791;0.155062781214112
0.6698835161858324;0.15874512414885744;0.6837121212121212;0.6514903944718492;0.15090718090233177
0.690132737369633;0.15430484097264252;0.696969696969697;0.636558100444386;0.15216500440029182
0.6941622646620614;0.15407288254147072;0.6262626262626263;0.5404564116552658;0.1648086609713959
0.690166598943519;0.15382096907353537;0.7222222222222223;0.6554681311781679;0.14922062631207283
0.6925030475416497;0.15242792103985595;0.7228535353535352;0.6516655886348871;0.14909524098038673
0.706318569687119;0.15037844868831537;0.6180555555555555;0.6026586214263475;0.1612192861961596
0.6954828660436136;0.15339697940228142;0.7367424242424242;0.6642212567342596;0.14803036904395228
0.7135988080725991;0.14703647226329356;0.7032828282828283;0.6495070241795132;0.1506574736400084
0.6813964513070567;0.15378611387275673;0.7228535353535354;0.624851648670614;0.15226832860045963
0.6814303128809427;0.15341195967971907;0.5587121212121212;0.3333333333333333;0.19668758205241627
0.6812610050115129;0.15689667083163533;0.571969696969697;0.5413042504089086;0.169854866359571
0.6785859406745226;0.15455703140597007;0.5511363636363636;0.5623921069052724;0.16142578716530945
